Name,Smiles
7557,COc1cccc(C(=O)O/N=C(\N)c2ccc([N+](=O)[O-])cc2)c1OC
7558,CCC(Sc1nc(O)c2ccccc2n1)C(=O)Nc1ccc(C(C)=O)cc1
7559,O=C(NCCc1ccc(Cl)cc1)c1ccc2nccnc2c1
7560,O=C(C=Cc1ccccc1)N1CCCCC1
7561,CCc1nonc1NC(=O)c1oc2ccc(Cl)cc2c1C
7562,CCCCOc1ccc(-c2ncc(Cl)cn2)cc1
7563,CCN1C(=S)SC(=O)C1=C1C=C(C)OC(C)=C1
7564,COCCCNC(=S)NC(=O)c1ccccc1
7565,Cc1ccc(NC(S)=Nc2ccc(Br)cc2)cc1
7566,CCC(C)NC(=O)Nc1ccc(F)c(Cl)c1
7567,COc1ccccc1OCC(=O)Nc1ccc(-c2nnc(-c3ccco3)o2)cc1
7568,COc1ccc(-c2cc(-c3ccccc3)no2)cc1
7569,CN(C)S(=O)(=O)c1cccc(C(=O)Nc2ccc3c(c2)CCC3)c1
7570,O=C(NCCc1c[nH]c2ccccc12)c1ccc([N+](=O)[O-])cc1
7571,C/C(=N\NC(=O)CCn1nnc2ccccc21)c1cccs1
7572,O=C(Nc1ccccc1)N1CCc2ccccc2C1
7573,NC(=O)C1CCN(C(=O)c2cc3ccccn3n2)CC1
7574,Oc1cc(O)cc(/C=C/c2ccc(O)cc2O)c1
7575,CCOC(=O)c1ccc(NC(=O)C(=O)NCC2CCCO2)cc1
7576,COc1ccc(N2Nc3[nH]nc(N)c3N2)cc1
7577,O=C(CCc1ccccc1)Nc1cc2c(cc1Cl)OCCO2
7578,O=C(Nc1ccc(O)cc1)c1c(O)nc2c(c1O)CCCC2
7579,O=C(Nc1ccccc1Br)c1ccc(N2CCCC2=O)cc1
7580,Cc1ccc2c(c1)C(=O)CC(c1ccc3c(c1)OCCO3)O2
7581,CC(C)OC(=O)c1sc2nc3c(cc2c1N)C(=O)CCC3
7582,Cc1csc(NC(=O)CSc2nnc(-c3ccncc3)o2)n1
7583,O=C(CSCc1ccco1)c1cccs1
7584,O=C(/C=C/c1cccs1)Nc1ccc(Br)cn1
7585,Cc1csc2nc(CSc3ccc(Cl)cc3)cn12
7586,COc1ccc(C(=O)COC(=O)CN2C(=O)C3C4C=CC(C5CC45)C3C2=O)cc1
7587,Nc1c(-c2ccccc2)cnn1-c1ccccc1
7588,Cn1ncc2cc(NC(=S)NC(=O)c3ccccc3)ccc21
7589,O=C(CCl)Nc1ccccc1C(=O)Nc1ccc2c(c1)OCO2
7590,COc1cccc(C(O)c2nc(-c3ccc4ccccc4c3)cs2)c1
7591,Cc1cc(C(=O)COC(=O)/C=C/c2ccco2)c(C)n1C
7592,N#Cc1ccc(OCCN2CCc3ccccc3C2)cc1
7593,COc1ccc(CCNC(=O)c2ccc3c(c2)OCCO3)cc1
7594,CC(=O)Nc1ccc2nc(C3CC3)n(Cc3ccc(Cl)cc3)c(=O)c2c1
7595,COc1ccc(CNC(=O)Nc2cc(C)cc(C)c2)cc1
7596,O=[N+]([O-])c1ccc(/N=C/C=C(/O)c2cccc3ccccc23)c(Br)c1
7597,Sc1nnc(-c2cccnc2)n1/N=C/C(Cl)=C\c1ccccc1
7598,CC(C)(C)C(=O)Nc1ccc(C(=O)OC2CCCCC2)cc1
7599,O=C(N/N=C/c1ccccc1)c1ccco1
7600,Cc1csc2ncc(C(=O)Nc3ccc4c(c3)OCCO4)c(=O)n12
7601,Cn1cccc1-c1nc2cc(NC(=O)c3cccs3)ccc2[nH]1
7602,O=C(/C=C/c1ccc(-c2cccc([N+](=O)[O-])c2)o1)N1CCOCC1
7603,c1cc(-c2cc3cc(N4CCOCC4)ccc3o2)cs1
7604,C(=N/Nc1ccccc1)\c1ccc(N2CCOCC2)cc1
7605,COc1ccc(-c2ccc3oc(-c4ccsc4)cc(=O)c3c2)cn1
7606,Cc1ccc(N=NC2=C(O)OC(C)(C)OC2=O)c(C)c1
7607,O=c1oc(C2(O)CCCCC2)cc2ccc(-c3ccc4[nH]ccc4c3)cc12
7608,Clc1ccc(-c2nc3cc(CN4CCCCC4)ccc3o2)cc1
7609,Cc1occc1C(=O)N/N=C/c1cccc2ccccc12
7610,CCN1CCN(C(=O)c2cc(COc3ccc(C(C)=O)cc3OC)on2)CC1
7611,COc1ccc(N2CCN(c3cnc4ccccc4n3)CC2)cc1
7612,CNc1oc(/C=C/c2cccc(OC)c2)nc1C#N
7613,CCNc1nc(N)nc(Oc2ccc(C(=O)OC)cc2)n1
7614,Cc1cccnc1CC(C)NC(=O)c1cc(COc2cncc(Cl)c2)on1
7615,O=c1c2ccccc2nc(-c2ccccc2)n1Cc1ccccc1
7616,Cc1ccc(C2=NN(S(C)(=O)=O)C(c3ccc4c(c3)OCO4)C2)cc1
7617,O=C(Nc1ccc(Br)cc1F)c1ccc2nsnc2c1
7618,Cc1ccc(-c2nonc2NC(=O)c2ccco2)cc1
7619,COC(=O)c1nc2ccc(N3CCOCC3)cc2c(C)c1C(=O)OC
7620,CC(=O)c1cc(C#N)c(SCc2ccccn2)nc1C
7621,CCOC(=O)c1ccc(CNC(=O)c2cc(COc3ccccc3SC)on2)o1
7622,CC(C)(C)c1ccc(OCCCC(=O)N2CCOCC2)cc1
7623,Cn1cc(Br)c(-c2cccc(N3C(=O)CCCC3=O)c2)n1
7624,Cc1ccc(OC(=O)c2sc3ncn(C)c(=O)c3c2C)cc1
7625,c1ccc2c(Nc3nnc(-c4ccncc4)s3)cccc2c1
7626,CCN(CC)C(=O)C(=O)Nc1cccc(Br)c1
7627,O=C(Nc1ccc2c(c1)OCO2)c1ccc(CN2CCOCC2)cc1
7628,Cc1ccc(NC(=O)OCc2cc(-c3ccccc3)on2)cc1
7629,Cc1cc(C(=O)Nc2ccc(Br)cn2)sc1C
7630,O=C(NCCc1ccc(F)cc1)c1ccc([N+](=O)[O-])cc1
7631,COc1ccccc1C(=O)Nc1nc2cc3c(cc2s1)OCO3
7632,COc1cc(OC)cc(-c2cc3cc(F)ccc3cn2)c1
7633,Brc1c(CSc2nc3ccccc3o2)nc2ncccn12
7634,Oc1ccc(-c2nccc(-c3ccccn3)n2)cc1
7635,Cc1cc(C(=O)Nc2ccc3c(c2)OCCO3)nn1C(C)(C)C
7636,Cc1ccc2[nH]c(SCC(=O)N3CCCC3)nc2c1
7637,N#C/C(=C\c1ccc(O)cc1)c1nc2ccccc2o1
7638,COC(=O)c1cc(/C=C/c2ccccc2)[nH]n1
7639,CC(C)(O)c1cc2ccc(C#Cc3ccsc3)cc2c(=O)o1
7640,COc1ccc(Nc2ncnc3c2c(C)c(C)n3CCO)cc1
7641,CCOC(=O)c1cc(-c2ccccc2)nn1Cc1cc(C)no1
7642,COc1cccc(N/C=C/C(=O)c2ccc(Cl)cc2)c1
7643,Cc1cc(C(=O)N=Nc2c(O)n(C)c3ccccc23)c(C)o1
7644,CN(C)/C=C/C(=O)c1cnc(-c2cccc(Cl)c2)s1
7645,O=C(COc1ccc(F)cc1Cl)NC1CCCCCC1
7646,CC(=O)c1cccc(OCc2cc(C(=O)N(C)CCC3CCOCC3)no2)c1
7647,CC(=N)/C(C#N)=C(/O)CSc1ccccc1F
7648,N#Cc1ccccc1OCC(=O)Nc1ccc2c(c1)OCCCO2
7649,O=C(Nc1ccc(Cl)cc1)NC1CCCCC1
7650,CCOCC(=O)Nc1c(C(=O)Nc2ccc3c(c2)OCO3)oc2ccccc12
7651,Clc1ccc(-c2noc(COc3ccccc3)n2)cc1
7652,CSc1ncc(C(=O)Nc2ccc(C(C)=O)cc2)c(C)n1
7653,O=C(CC(=O)c1ccccn1)c1ccccc1
7654,CN(C)C(=O)Oc1ccc2c(c1)O/C(=C\c1cccc(Cl)c1)C2=O
7655,Cc1ccc(NC(=O)O/N=C/c2ccc(N(C)C)cc2)cc1
7656,C#CCOc1c(Cl)cc(/C=N/O)cc1OC
7657,CC(=O)C(Sc1nccc(-c2cccs2)n1)C(C)=O
7658,COc1ccc(NC(S)=NC(=NS(=O)(=O)c2ccc(C)cc2)c2ccccc2)cc1
7659,C=CCNc1cnn(-c2ccc(C)cc2)c(=O)c1Cl
7660,O=C(Nc1ccc(Cl)cn1)c1ccc2c(Cl)c3c(nc2c1)CCC3
7661,CN(Cc1ccccc1)C(=O)CCC(=O)N(C)Cc1ccccc1
7662,O=C(CC(Nc1ccc(F)cc1)C(=O)O)c1ccccc1
7663,COc1ccccc1NC(=O)C/C(C)=N/NC(=O)c1ccccn1
7664,Cc1cccc(NC(=O)c2ccc(C(=O)c3ccccc3)cc2)n1
7665,Cc1ccc2c(c1)COc1c3ccc(C(=O)NC(C)C)cc3nn1-2
7666,Cc1ccc(-n2nc3ccc(NC(=O)c4ccco4)cc3n2)cc1
7667,COc1ccc(Nc2cccccc2=O)cc1
7668,CCCC#Cc1ccc2c(c1)COc1c3ccccc3nn1-2
7669,Cc1nn(-c2ccc(N3CCCCC3)nn2)c(C)c1CCC(=O)Nc1cccc(F)c1
7670,Cc1cccc(-c2noc(Cc3ccccc3)n2)c1
7671,C=CCN(CC=C)c1cnn(-c2nc3ccccc3[nH]2)c(=O)c1Cl
7672,CCCc1ccc2oc(C(=O)N3CCCC3)c(C)c2c1
7673,Cc1[nH]c2ccccc2c1C(=O)CSC(=S)N1CCCCC1
7674,O=C(COc1ccc(Cl)cc1Cl)NC1CCSC1=O
7675,O=C(Nc1ccc2c(c1)OCCO2)N1CCOCC1
7676,Cn1ncc([N+](=O)[O-])c1C(=O)Nc1ccc(-c2nc3ccccc3[nH]2)cc1
7677,CN(C(=O)c1ccc(NC(=O)Cc2cccc(NC(=O)C3CCCN(S(=O)(=O)c4cccc([N+](=O)[O-])c4)C3)c2)cc1)C1CC1
7678,O=[N+]([O-])c1cc(C(F)(F)F)ccc1NCCc1ccccn1
7679,C/C(=N\NC(=O)c1ccoc1C)c1ccc(Br)s1
7680,CCOc1ccc(C(=O)NCC(C)C)cc1
7681,CC(/C=N/N1CCN(c2ccccn2)CC1)=C\c1ccccc1
7682,O=C(O)c1cc(N/N=C/c2cccc3ccccc23)ccc1Cl
7683,COc1ccccc1-c1ccc(C(=O)O)o1
7684,Cl.Nc1nc(N2CCN(c3ccccn3)CC2)nc2ccccc12
7685,Oc1ccc(-c2cnc(-c3ccc(O)cc3)nc2)cc1
7686,COc1ccc(C(=O)CSc2nnn(-c3cccc(NC(C)=O)c3)n2)cc1
7687,O=C(Nc1ccc2nsnc2c1)c1ccc2c(c1)OCO2
7688,c1ccc(-c2ccc3sccc3n2)cc1
7689,O=C(/C=C/Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1)c1ccccc1
7690,CCn1cnc2c(cnn2-c2ccccc2)c1=O
7691,CCOC(=O)c1c(C)[nH]c(C(=O)NNC(=O)c2ccccc2F)c1C
7692,O=C(Nc1ccc2oc(-c3ccc(Cl)c(Cl)c3)nc2c1)c1nc[nH]n1
7693,Cc1cc(N2CCCCC2)nc2ccc(NC(=O)CCC(=O)NCCC(C)C)cc12
7694,Cc1ccccc1NC(=O)c1cc2ccccc2o1
7695,COc1ccc(/C=C/c2noc(-c3ccccc3O)n2)cc1
7696,Cc1ccccc1OCC(=O)Nc1ccc2c(c1)Cc1ccccc1-2
7697,Cc1ccc(NC(=O)C2OCCc3ccccc32)cc1C
7698,CN1CCC[C@H]1CCNc1ccc2c(=O)c3ccccc3n(C)c2c1
7699,O=C(COc1ccc2c(c1)OCO2)N1CCc2ccccc21
7700,O=C(COc1ccc(C2SCCS2)cc1)NNC(=O)C(Cl)Cl
7701,C/C(=N\NC(=O)c1ccccc1)c1ccccc1F
7702,NC(=NOC(=O)c1ccc2c(c1)OCO2)c1ccc([N+](=O)[O-])cc1
7703,CC(C)CSc1nc2ccccc2[nH]1
7704,Cc1ccc(NC(S)=NNC(=O)c2nn(C)c(C)c2Cl)cc1
7705,CN(C)c1ccc(/C=C/c2ccncc2)cc1
7706,COc1cc(CNc2ccc(NC(C)=O)cc2)ccc1OCc1ccccc1C
7707,COc1ccc(C(=O)Nc2cccc(/C=C(\CCC(=O)O)c3nc4ccccc4s3)c2)cc1
7708,COc1ccc(-c2cc(C(=O)N3CCCCCC3)no2)cc1
7709,C/C(=N\c1ccc(C)cc1)c1sc2ccccc2c1O
7710,CCOC(=O)c1sc(N/N=C/c2ccccc2)nc1C
7711,O=S1(=O)CCN2C(=N1)Sc1c2ccc2c1CCCC2
7712,Cc1ccnc(NC(=O)c2ccc(Cl)s2)c1
7713,O=C(NCCc1ccccc1)c1c(O)nc2ccccc2c1O
7714,CCCn1c(C)cc(C(=O)COC(=O)c2cc(O)nc3ccccc23)c1C
7715,CCOc1ccc2nc(NC(=O)CSc3nnc(-c4ccncc4)n3CC3CCCO3)sc2c1
7716,O=C(Nc1ccc(-c2cn3ccsc3n2)cc1)C1CCCC1
7717,Cc1sc2c(c1C)C(=O)NC(c1ccccc1F)N2
7718,O=C(Nc1nc2c(F)cc(F)cc2s1)c1ccco1
7719,O=c1c(-c2nc3ccccc3s2)cccn1Cc1ccccc1
7720,O=C(c1cc2ccccc2oc1=O)N1CCOCC1
7721,CCN(CC)c1ccc(NC(=S)NC(=O)c2ccco2)cc1
7722,CN(C)c1ccc(/C=N/N2CCN(c3ccccn3)CC2)cc1
7723,CC(C)(C)SCCNC(=O)Nc1ccccc1
7724,Cc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)ccc2c1oc(=O)c1ccccc12
7725,O=C(Nc1ncc(Cc2cccc(Cl)c2)s1)C1CCCO1
7726,Cc1c(C(=O)N(C)C)sc(NC(=O)c2cccc([N+](=O)[O-])c2)c1C#N
7727,O=C(O)c1ccc(N/N=C/c2ccc(-c3cc(Cl)ccc3Cl)o2)cc1
7728,O=C(CSc1nnnn1-c1ccccc1)NC(=O)Nc1ccc2c(c1)OCCO2
7729,Cc1nnc(OCc2nc3ccccc3n2C)c2ccccc12
7730,COc1cccc(NC(=O)n2ncc3c(C)cccc32)c1
7731,CN(C)c1ccc(N=Nc2cccc3ccoc23)cc1
7732,C=CCSc1nnc2c3cccc(C)c3nc-2[nH]1
7733,COc1ccc(C(CC(=O)c2ccccc2)S(=O)(=O)c2ccccc2)cc1
7734,CN(CC(=O)Nc1ccc(Cl)c(S(=O)(=O)N(C)C)c1)Cc1ccccc1
7735,Cc1cc(-c2nnc(SCc3ccccn3)o2)no1
7736,CN(C)CCN(C(=O)c1ccc(S(=O)(=O)N(C)C)cc1)c1nc2cc3c(cc2s1)OCCO3.Cl
7737,CC(C)[C@H](NC(=O)c1ccccc1Cl)C(=O)OCC(=O)N1CCCCC1
7738,Cc1ccc(OCc2cc(C(=O)N3CCC(c4ccccc4Cl)C3)no2)cc1C
7739,C=CCNC(=O)c1cc(-c2ccc(Br)cc2)on1
7740,Cc1cc(Br)ccc1OCc1nc(-c2cccnc2)no1
7741,O=C(Nc1ccc(F)cc1F)c1cc2nc3c(c(C(F)(F)F)n2n1)CCCC3
7742,C=CCOc1c(OC)cc(/C=N/Nc2cccc(C(=O)O)c2)c(Br)c1Br
7743,O=C(Nc1nnc(S(=O)(=O)N2CCCCCC2)s1)c1ccccc1
7744,Cc1cc(CN(C)C(=O)c2ccc3nc(Cc4ccccc4F)oc3c2)on1
7745,COCC(=O)Nc1nnc(-c2cccs2)s1
7746,O=C1N=C(c2ccccc2)N(c2ccccc2)C(=O)/C1=C(/O)c1ccccc1
7747,CCCCCCSc1nsc(NC(=O)CCC)n1
7748,O=c1c(OCc2ccccc2)cccn1Cc1ccccc1
7749,COc1cccc(NC(=O)c2cc3ccccc3oc2=O)c1
7750,O=C(c1cccc(-c2nnc(-c3ccccc3)o2)c1)N1CCCCC1
7751,CC1CCc2c(sc3ncn(Cc4ccc(C(=O)O)cc4)c(=O)c23)C1
7752,Cc1ccc(NC(=O)n2ncc3c(C)cccc32)c(C)c1
7753,CC(=O)Nc1ccc(NC(=O)Nc2ccccc2)cc1
7754,Cc1ccc(OCc2nc(-c3cccs3)no2)c([N+](=O)[O-])c1
7755,O=[N+]([O-])c1cccnc1Oc1ccc(C2SCCS2)cc1
7756,O=C(Oc1ccc(-c2cnc3ccccc3n2)cc1)c1ccc(Br)o1
7757,COc1cccc(OCc2cc(C(=O)N(C)Cc3nccn3C)no2)c1
7758,Nc1ccc2oc(C3CCCCC3)nc2c1
7759,COc1ccc(C(=O)N/N=C/c2c[nH]nc2-c2ccc(OC)cc2OC)cc1
7760,Cc1ccc(NC(=O)C2CCCN(C(=O)c3ccc(Cl)cc3)C2)cc1C
7761,CC1CCN(C(=O)Cn2nnc(-c3cccs3)n2)CC1
7762,Oc1ncnc2scc(C3COc4ccccc4O3)c12
7763,C=CCN1C(=O)S/C(=C\c2ccc(N3CCOCC3)cc2C)C1=O
7764,O=C(COc1ncnc2ccccc12)c1ccc(Cl)cc1
7765,CCCC(=O)Nc1ccc2nn(-c3ccc(OC)cc3)nc2c1
7766,Oc1ccc(F)cc1-c1cc(-c2ccc3c(c2)OCCO3)[nH]n1
7767,COc1cccc2c(=O)c3c(cnn3C)n(C)c12
7768,O=C(Nc1ccc2c(c1)CCCN2C(=O)c1ccccc1)c1ccccc1
7769,Cc1cc(C(=O)N/N=C/c2cccc(Cl)c2Cl)no1
7770,Cc1ccc(NC(=O)CNCc2cccs2)c(Br)c1.Cl
7771,O=C(Nc1ccc2c(c1)OCCO2)c1cccs1
7772,COc1ccc(N2CS(=O)(=O)/C(=C/N(C)C)C2=O)cc1
7773,O=C(N/N=C/C(Br)=C\c1ccccc1)c1cccs1
7774,CCC1CCCCN1C(=O)CCc1nnc(C2CCCCC2)o1
7775,COc1ccc(-c2cc(-c3ccccc3)[nH]n2)c(O)c1
7776,COc1ccc(Cl)cc1NC(=O)COC(=O)C(CC(C)C)N1C(=O)C2CC=CCC2C1=O
7777,O=C(Cn1ncc(N2CCCC2)c(Cl)c1=O)c1ccc(Cl)cc1
7778,Cc1scc(C(=O)N/N=C/c2ccc(OC(C)C)cc2)c1C
7779,CC(C)(C)c1ccc(C(=O)Nc2cccc(S(=O)(=O)NC3=NCCC3)c2)cc1
7780,N#Cc1c(-c2ccc(Cl)cc2)ccnc1N1CCOCC1
7781,COc1ccc(-c2nc(C=O)cs2)cc1
7782,Cc1ccc(OCc2cc(C(=O)N3CCN(c4ccccc4)CC3)no2)cc1C
7783,Cc1c(C(=O)Oc2ccc(-c3cnc4ccccc4n3)cc2)cccc1[N+](=O)[O-]
7784,O=C(OCC(=O)c1c[nH]c2ccccc12)c1cccc(O)c1
7785,O=C(Oc1ccc(-c2cnc3ccccc3n2)cc1)c1cc([N+](=O)[O-])ccc1Cl
7786,O=C(Nc1ccccc1)c1ccc(-n2cnnn2)cc1
7787,Cc1nc(C)c(-c2csc(NCc3ccco3)n2)s1
7788,Cc1[nH]n(-c2ccccc2)c(=O)c1/C=C1/C(=O)NN(c2ccc(F)c(Cl)c2)C1=O
7789,O=C(NC(=S)Nc1ncccn1)c1ccc(Cl)cc1Cl
7790,CCN1CCN(c2ncnc3c2cnn3-c2ccc(Cl)cc2)CC1
7791,Cc1snc2sc(C(=O)c3ccc(Br)cc3)c(N)c12
7792,O=C(c1cc(-c2cccc(O)c2)on1)N1CCOCC1
7793,Cc1ccc(C(=O)NC2CCC(C)CC2)s1
7794,COc1cccc(NC(=O)c2cccc(Cl)c2)c1
7795,Clc1ccc(-c2cnc3n2CCC3)cc1
7796,C/C(=N/Cc1ccco1)C1=C(O)c2ccccc2C1=O
7797,CCN=C(S)Nc1ccc(OCc2nc3ccccc3s2)cc1
7798,COc1ccc2nc(O)c(-c3nnn(-c4ccccc4)n3)cc2c1
7799,O=c1c2ccccc2nnn1CSc1ccccc1
7800,Cc1ccc(Nc2nc3ccccc3[nH]2)nc1
7801,Cc1cccc(CSc2nnc(-c3ccco3)o2)c1
7802,CNC(C)C#Cc1ccc2oc3cc(C)c(C)cc3c(=O)c2c1
7803,O=C(O)c1cccc(-c2csc(C(O)c3ccc(F)c(F)c3)n2)c1
7804,Cc1cc(C(F)(F)F)nc(SCC(=O)c2cccc([N+](=O)[O-])c2)n1
7805,CC(C)[C@H](NC(=O)c1ccc(Cl)cc1Cl)C(=O)NNc1cccc(C(=O)O)c1
7806,Cc1cc(CN(C)C(=O)CCc2nnc(Cc3cccc(C(F)(F)F)c3)o2)on1
7807,CC(Cc1ccccc1)NC(=O)c1ccc(N)cc1
7808,Cn1ccnc1SCC(=O)Nc1ccc2ccccc2c1
7809,Cc1cc(-c2ccc3c(c2)COc2c4ccccc4nn2-3)on1
7810,O=C(Nc1nc2c(F)c(F)c(F)cc2s1)c1ccco1
7811,CC(=O)Nc1nc(-c2ccc(-c3ccccc3)cc2)cs1
7812,CCC(=O)Nc1cccc(NC(=S)NC(=O)c2ccccc2Cl)c1
7813,Cl.c1ccc(-c2csc(N3CCOCC3)n2)cc1
7814,Cc1ccc(-c2nc3ccc(C)cn3c2Cc2ccccc2C(F)(F)F)cc1
7815,O=C(COC(=O)CCc1nc2ccccc2s1)Nc1nc(-c2ccccc2)cs1
7816,O=c1c2ccccc2oc2cc(-c3ccc(CN4CCOCC4)cc3)ccc12
7817,N#Cc1ccc(NC(=S)NC(=N)c2ccccc2)cc1
7818,N#Cc1ccccc1OCC(=O)NC1CCCCC1
7819,CC(O)C[NH+]=c1cc(-c2ccccc2)oc2ccc(Cl)cc12.F[B-](F)(F)F
7820,COc1ccc(-c2csc(NC(=O)c3ccccc3F)n2)cc1
7821,c1ccc(Cn2nc(-c3ccccc3)nc2-c2ccccc2)cc1
7822,COC(=O)[C@@H](NC(=O)c1cc(COc2cncc(Cl)c2)on1)c1ccccc1
7823,Cc1cc(N/C=C\C(=O)c2ccc(Cl)c(Cl)c2)no1
7824,COc1ccc(-c2nnc(-c3ccc4ccccc4c3)o2)cc1
7825,C=CCc1c(C)nc2cc(-c3ccc(C)cc3)nn2c1O
7826,Cc1ccc(C(=O)OCC(=O)c2cc(C)n(CC3CCCO3)c2C)cc1
7827,COc1ccc(-c2csc(NC(=O)c3ccoc3C)n2)cc1
7828,COc1ccc(NC2=NC(=O)S/C2=C\c2ccc(N(C)C)cc2)cc1
7829,Cc1ccc(N=C(S)Nc2cc(C)on2)cc1
7830,COc1ccc(OC2CCN(C(=O)CCc3nnc(-c4ccsc4)o3)CC2)cc1
7831,COC(=O)CSc1nc2ccc(C)cc2cc1C#N
7832,Cn1c(-c2cc3ccccc3oc2=O)nc2ccccc21
7833,Cc1ccsc1C(=O)OCC(=O)Nc1sccc1C(N)=O
7834,O=C(N/N=C/c1c[nH]c2ccccc12)c1ccc2c(c1)OCCO2
7835,O=C(CSc1ccccc1)NC1CCCCCC1
7836,CC(C)CN1CCC(=O)N(CCOc2ccccc2)CC1
7837,COc1ccc(-c2nc(NC(=O)CSc3nnc4ccccn34)ns2)cc1
7838,CCOC(=O)c1c(N)sc(-c2ccccc2)c1C
7839,CC(=O)Nc1nc(-c2ccc3c(c2)CCO3)cs1
7840,CCOc1ccc(NC(=O)Nc2nnc(CC)s2)cc1
7841,Fc1ccc2cc(-c3cccnc3)ncc2c1
7842,CC1(C)NC(=O)N(CCCOc2ccc(Br)cc2Cl)C1=O
7843,Nc1ccc(OCc2ccccc2)cc1
7844,O=C(Nc1ccc(N2CCCC2)c(Cl)c1)c1ccco1
7845,CN=C(S)NNC(=O)c1ccc(N(C)C)cc1
7846,COc1ccc(C(=N)NOC(=O)COc2ccccc2Cl)cc1
7847,Cc1cccc(C(=N)NOC(=O)c2ccco2)c1
7848,CC(Cc1cccs1)NC(=O)NC1CCCCC1
7849,CC(=O)c1ccc(NC(=O)c2noc3c2CCCCC3)cc1
7850,Cc1c(C(=O)Nc2cc(F)ccc2F)sc2nc3n(c(=O)c12)CCCCC3
7851,CC(C)(C)C(=O)c1sc(Nc2ccccc2)nc1N
7852,CCC(=O)Nc1ccc2oc(-c3ccccc3Br)nc2c1
7853,COc1ccc2c(c1OC)C(=O)N(c1ccc(F)cc1)C2
7854,COC(=O)C(Cc1ccc(OC(=O)c2ccccc2C)cc1)N1Cc2ccccc2C1=O
7855,Cc1ccc(NC(=O)CC(=N)NOC(=O)Nc2ccc(C)c(Cl)c2)cc1
7856,Cc1ccc(NC(=O)CSc2nnc3ccccn23)c(Cl)c1
7857,COc1ccc(NC(=S)N2N=CCC2c2ccccc2)cc1
7858,O/N=C/c1cn(-c2ccc(Cl)cc2)nn1
7859,CC1(C)Oc2ccc(NC(=O)c3ccco3)cc2O1
7860,CC1(C)COC(c2coc3ccccc3c2=O)OC1
7861,CC(C)c1ccc(/C=C/c2ccc(=O)n(C)n2)cc1
7862,O=C1CCCC(=O)C1=NNc1ccc2c(c1)OCO2
7863,Cc1ccc(-c2noc(-c3ccccc3F)n2)cc1
7864,COc1cc(OC)cc(C(=O)/N=c2\sc3ccccc3n2C)c1
7865,COc1ccccc1CNc1c([N+](=O)[O-])nn(-c2ccc3c(c2)OCCO3)[n+]1[O-]
7866,COc1ccc(C(=O)Nc2ccc3nc(C)sc3c2)cc1OC
7867,COC(=O)c1ccccc1NC(=O)CSc1nnc(C)[nH]1
7868,Cc1cc(C(=O)N/N=C/c2ccccc2[N+](=O)[O-])c(C)o1
7869,O=C(c1ccccc1)c1ccc(N2CCOCC2)cc1
7870,O=C(C[N+]12CN3CN(CN(C3)C1)C2)c1ccc(-c2ccccc2)cc1
7871,Cc1nn(-c2ccc(C(=O)OC(C)C)cc2)c(C)c1[N+](=O)[O-]
7872,CC(C)(C)c1ccc(C(=O)N2CCC(C(=O)NCCC3=CCCCC3)CC2)cc1
7873,CCc1ccc(Nc2ncc3c(n2)CC(C)(C)CC3=O)cc1
7874,Cc1ccc(C(=O)Oc2oc(-c3ccccc3)nc2/C=N/c2ccc(N(C)C)cc2)cc1
7875,O=C(COc1ccccc1Cl)c1ccc2c(c1)CCCC2
7876,O=C(Nc1ccc(Cl)cc1)OC1CN2CCC1CC2
7877,CN(N=O)c1ccc(/C=C2\C=Cc3ccccc32)cc1
7878,Cc1cc(NC(=O)CSc2nc3c(cc2C#N)CCCCC3)no1
7879,O=C(OCc1ccccc1F)c1ccc2c(c1)OCCO2
7880,COc1ccccc1-c1ccc(SCc2ccc(F)cc2)nn1
7881,COc1ccc(-c2nnc(-c3ccccc3O)o2)cc1
7882,CCC(=O)Nc1cc(-c2cc3ccccc3oc2=O)ccc1OC
7883,COc1ccc(-c2csc(N3CCC(c4ccccc4)C3)n2)cc1
7884,COc1cccc(-c2nnc3sc(-c4ccccc4)nn23)c1
7885,Clc1cccc(/C=N/N2CCN(Cc3ccccc3)CC2)c1
7886,CC(=O)OCC(=O)Nc1ccc(N=Nc2ccccc2)cc1
7887,CCOC(=O)C1CCN(C(=O)Nc2ccc3c(c2)nc(C)n3C)CC1
7888,CN(Cc1ccsc1)C(=O)Cn1cc(Br)ccc1=O
7889,COC(=O)c1ccc(NC(=O)Nc2ccc(OC)cc2)cc1
7890,O=C(Nc1ccn(-c2ccccc2)n1)c1ccccc1Br
7891,Cc1c(OCc2ccc([N+](=O)[O-])cc2)ccc2c3c(c(=O)oc12)CCC3
7892,Cc1ccc(N/N=C/c2cccnc2)cc1.Cl
7893,Br.c1ccc2oc(SCc3cn4ccsc4n3)nc2c1
7894,CN(C)c1c(F)cc(-c2nn[nH]n2)cc1F
7895,COC(=O)c1sc(NC(=O)/C=C/c2ccc(C)o2)nc1C
7896,CC1CCN(C(=O)CSc2nc3ccccc3s2)CC1
7897,CCC(=O)NC(=S)Nc1ccc(-c2nc3ccc(C)cc3s2)cc1
7898,CCCn1c(C)cc(C(=O)Cn2nnc3ccccc3c2=O)c1C
7899,O=C1C(=O)N(c2ccccc2)P(=O)(N(CCCl)CCCl)N1c1ccccc1
